Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),absolute_accel,Activity,Position
1.685094902E2,-2.00E+00,8.670108113E-1,2.515378618E-1,2.191979788E0,Walking,Hand
1.685194622E2,-1.70E+00,7.980236068E-1,2.929262084E-1,1.901649661E0,Walking,Hand
1.685294332E2,-1.51E+00,8.389219567E-1,3.818608966E-1,1.769002341E0,Walking,Hand
1.685394052E2,-1.35E+00,8.777673492E-1,5.770155197E-1,1.713999603E0,Walking,Hand
1.685493762E2,-1.22E+00,9.591477272E-1,6.049008912E-1,1.668905384E0,Walking,Hand
1.685593472E2,-1.04E+00,1.026625765E0,5.203296876E-1,1.549784889E0,Walking,Hand
1.685693192E2,-8.52E-01,1.152092980E0,4.926214868E-1,1.515039772E0,Walking,Hand
1.685792902E2,-5.66E-01,1.236774988E0,2.909972119E-1,1.390829300E0,Walking,Hand
1.685892622E2,-2.25E-01,1.285179701E0,4.333897769E-2,1.305439529E0,Walking,Hand
1.685992332E2,1.849088395E-1,1.311111225E0,-8.59E-02,1.326867536E0,Walking,Hand
1.686092042E2,5.554948425E-1,1.263315208E0,-1.26E-01,1.385767019E0,Walking,Hand
1.686191762E2,9.153207994E-1,1.201443772E0,-7.89E-02,1.512447917E0,Walking,Hand
1.686291472E2,1.180338247E0,1.143257837E0,-1.04E-01,1.646527629E0,Walking,Hand
1.686391192E2,1.259683210E0,9.739499536E-1,-2.18E-01,1.607179947E0,Walking,Hand
1.686490909E2,1.298415751E0,7.837335965E-1,-2.72E-01,1.540742893E0,Walking,Hand
1.686590619E2,1.275343223E0,6.232301581E-1,-2.69E-01,1.444653152E0,Walking,Hand
1.686690339E2,1.221786820E0,4.499324271E-1,-2.90E-01,1.333806996E0,Walking,Hand
1.686790049E2,1.160698619E0,2.731836694E-1,-3.67E-01,1.247699482E0,Walking,Hand
1.686889769E2,1.008678614E0,8.773016185E-2,-3.42E-01,1.068528666E0,Walking,Hand
1.686989479E2,1.087597314E0,-9.83E-02,-4.46E-01,1.179741617E0,Walking,Hand
1.687089189E2,1.332138982E0,-4.17E-01,-6.24E-01,1.528928119E0,Walking,Hand
1.687188909E2,1.389705990E0,-7.49E-01,-8.70E-01,1.802340966E0,Walking,Hand
1.687288619E2,1.787323086E0,-8.98E-01,-8.57E-01,2.176288488E0,Walking,Hand
1.687388329E2,2.094884875E0,-1.18E+00,-7.69E-01,2.525751729E0,Walking,Hand
1.687488049E2,2.240498087E0,-1.29E+00,-7.33E-01,2.688460540E0,Walking,Hand
1.687587759E2,2.427897840E0,-1.15E+00,-7.31E-01,2.784644138E0,Walking,Hand
1.687687479E2,2.298179700E0,-1.03E+00,-6.39E-01,2.596964428E0,Walking,Hand
1.687787189E2,1.721317962E0,-1.04E+00,-4.94E-01,2.072781846E0,Walking,Hand
1.687886899E2,1.235153555E0,-1.03E+00,-4.02E-01,1.659968765E0,Walking,Hand
1.687986619E2,9.923321378E-1,-1.14E+00,-3.89E-01,1.558697317E0,Walking,Hand
1.688086329E2,6.237581617E-1,-1.44E+00,-4.81E-01,1.643595704E0,Walking,Hand
1.688186049E2,4.068369859E-1,-1.75E+00,-6.42E-01,1.906881490E0,Walking,Hand
1.688285759E2,3.014754224E-1,-2.13E+00,-5.61E-01,2.226713217E0,Walking,Hand
1.688385469E2,1.845568371E-1,-2.45E+00,-4.42E-01,2.493916248E0,Walking,Hand
1.688485189E2,2.134315574E-1,-2.59E+00,-3.00E-01,2.618519228E0,Walking,Hand
1.688584899E2,2.965514821E-1,-2.64E+00,-1.67E-01,2.656983151E0,Walking,Hand
1.688684619E2,1.297847986E-1,-2.67E+00,9.627937585E-2,2.677928399E0,Walking,Hand
1.688784329E2,-5.63E-02,-2.60E+00,3.623583859E-1,2.626610112E0,Walking,Hand
1.688884039E2,-1.06E-01,-2.52E+00,4.012295061E-1,2.549961928E0,Walking,Hand
1.688983759E2,-2.17E-01,-2.47E+00,3.200134349E-1,2.502901969E0,Walking,Hand
1.689083469E2,-1.33E-01,-2.36E+00,2.375671095E-1,2.375799383E0,Walking,Hand
1.689183189E2,-1.03E-01,-2.40E+00,1.241460362E-1,2.406903963E0,Walking,Hand
1.689282899E2,-4.29E-01,-2.70E+00,1.745130748E-2,2.732182952E0,Walking,Hand
1.689382609E2,-9.13E-01,-3.20E+00,-2.38E-02,3.330973814E0,Walking,Hand
1.689482329E2,-1.58E+00,-3.82E+00,8.578567028E-2,4.139716655E0,Walking,Hand
1.689582039E2,-2.21E+00,-4.34E+00,3.238837069E-1,4.881195746E0,Walking,Hand
1.689681759E2,-2.41E+00,-4.46E+00,5.093056396E-1,5.092468213E0,Walking,Hand
1.689781469E2,-2.51E+00,-4.15E+00,5.930456614E-1,4.887978224E0,Walking,Hand
1.689881179E2,-2.39E+00,-3.39E+00,5.973264080E-1,4.195729016E0,Walking,Hand
1.689980899E2,-2.01E+00,-2.28E+00,3.855648154E-1,3.062435938E0,Walking,Hand
1.690080609E2,-1.46E+00,-1.25E+00,2.334489155E-1,1.937882767E0,Walking,Hand
1.690180329E2,-7.35E-01,-3.96E-01,7.514607668E-2,8.376518533E-1,Walking,Hand
1.690280039E2,-2.86E-01,1.513392435E-1,1.638538930E-1,3.623406827E-1,Walking,Hand
1.690379749E2,2.310234904E-2,1.934118605E-1,1.728942731E-1,2.604501794E-1,Walking,Hand
1.690479469E2,3.481701171E-1,4.840032756E-3,2.591722789E-1,4.340692647E-1,Walking,Hand
1.690579179E2,8.994116950E-1,-2.40E-02,4.490179226E-1,1.005551916E0,Walking,Hand
1.690678899E2,1.153878427E0,-2.08E-01,2.753088400E-1,1.204438578E0,Walking,Hand
1.690778609E2,9.530867958E-1,-6.23E-01,2.668739390E-1,1.169567007E0,Walking,Hand
1.690878319E2,5.601954192E-1,-8.35E-01,1.452629632E-1,1.016167416E0,Walking,Hand
1.690978039E2,-1.87E-03,-9.61E-01,-3.66E-01,1.028667352E0,Walking,Hand
1.691077749E2,-7.46E-01,-1.27E+00,-6.49E-01,1.608227833E0,Walking,Hand
1.691177469E2,-9.77E-01,-1.41E+00,-5.62E-01,1.808545927E0,Walking,Hand
1.691277179E2,-1.15E+00,-1.76E+00,-5.23E-01,2.164288832E0,Walking,Hand
1.691376889E2,-1.12E+00,-2.06E+00,-8.65E-01,2.501545341E0,Walking,Hand
1.691476609E2,-4.58E-01,-1.80E+00,-1.28E+00,2.261786925E0,Walking,Hand
1.691576319E2,4.655342603E-1,-1.30E+00,-1.34E+00,1.922403782E0,Walking,Hand
1.691676039E2,1.241811780E0,-8.52E-01,-1.49E+00,2.115711000E0,Walking,Hand
1.691775749E2,1.678290056E0,-5.41E-01,-1.79E+00,2.509652252E0,Walking,Hand
1.691875459E2,1.664246213E0,-4.03E-01,-1.90E+00,2.558034880E0,Walking,Hand
1.691975179E2,1.531464717E0,-3.28E-01,-1.81E+00,2.390326368E0,Walking,Hand
1.692074889E2,1.556682588E0,-1.63E-01,-1.63E+00,2.259379417E0,Walking,Hand
1.692174609E2,1.596510898E0,2.418287795E-2,-1.33E+00,2.079592234E0,Walking,Hand
1.692274319E2,1.593834627E0,1.852942075E-1,-9.06E-01,1.842478860E0,Walking,Hand
1.692374029E2,1.565587313E0,3.324147580E-1,-5.79E-01,1.701919735E0,Walking,Hand
1.692473749E2,1.480720240E0,5.386236519E-1,-3.61E-01,1.616473003E0,Walking,Hand
1.692573459E2,1.509551107E0,8.488176383E-1,-4.20E-01,1.782086875E0,Walking,Hand
1.692673179E2,1.363596418E0,9.991830280E-1,-4.82E-01,1.757826834E0,Walking,Hand
1.692772889E2,1.207434245E0,1.142178295E0,-6.11E-01,1.770650778E0,Walking,Hand
1.692872599E2,1.119847632E0,1.365237439E0,-1.06E+00,2.061304787E0,Walking,Hand
1.692972319E2,1.043398796E0,1.579695767E0,-1.54E+00,2.438562788E0,Walking,Hand
1.693072029E2,9.404018462E-1,1.734597866E0,-1.65E+00,2.570320791E0,Walking,Hand
1.693171749E2,8.376265061E-1,1.903616750E0,-1.53E+00,2.581133624E0,Walking,Hand
1.693271459E2,6.248638701E-1,1.765902104E0,-1.38E+00,2.328359777E0,Walking,Hand
1.693371169E2,1.998975921E-1,1.328307010E0,-8.67E-01,1.598887742E0,Walking,Hand
1.693470889E2,5.839263439E-2,1.272718992E0,-5.92E-01,1.404786781E0,Walking,Hand
1.693570599E2,1.199527055E-1,1.519225471E0,-3.42E-01,1.561749488E0,Walking,Hand
1.693670319E2,1.571702331E-1,1.676415585E0,-2.68E-01,1.705023078E0,Walking,Hand
1.693770029E2,6.722193003E-2,1.411455878E0,1.160467654E-1,1.417812870E0,Walking,Hand
1.693869739E2,3.411113584E-1,1.719590110E0,5.361019671E-1,1.833235507E0,Walking,Hand
1.693969459E2,5.141708153E-1,2.048823580E0,7.041661477E-1,2.226634154E0,Walking,Hand
1.694069169E2,7.781772798E-1,2.218608158E0,7.589042723E-1,2.470570325E0,Walking,Hand
1.694168889E2,9.911632794E-1,2.278765921E0,9.488914186E-1,2.659995055E0,Walking,Hand
1.694268599E2,7.205184710E-1,2.141999985E0,8.854549760E-1,2.427208544E0,Walking,Hand
1.694368309E2,5.725441539E-1,1.972973060E0,6.526393139E-1,2.155543453E0,Walking,Hand
1.694468029E2,4.239541250E-1,1.827151103E0,5.000416034E-1,1.941200623E0,Walking,Hand
1.694567739E2,1.834616536E-1,1.614723805E0,3.727471340E-1,1.667312680E0,Walking,Hand
1.694667459E2,7.012682676E-2,1.534298277E0,7.399481839E-1,1.704849639E0,Walking,Hand
1.694767169E2,-2.98E-01,1.210678061E0,1.399121177E0,1.873987004E0,Walking,Hand
1.694866879E2,-5.19E-01,8.926883472E-1,1.671559326E0,1.964739695E0,Walking,Hand
1.694966599E2,-4.92E-01,7.747691571E-1,1.834946319E0,2.051663032E0,Walking,Hand
1.695066309E2,-4.30E-01,7.532050643E-1,1.771003507E0,1.971865175E0,Walking,Hand
1.695166029E2,-4.37E-01,6.236427522E-1,1.485442452E0,1.669159404E0,Walking,Hand
1.695265739E2,-6.11E-01,5.298317419E-1,1.695439939E0,1.878393523E0,Walking,Hand
1.695365449E2,-8.53E-01,3.600674834E-1,2.162086340E0,2.351887384E0,Walking,Hand
1.695465169E2,-1.13E+00,5.178693437E-2,2.718036681E0,2.944020393E0,Walking,Hand
1.695564879E2,-1.20E+00,-2.19E-01,3.222273077E0,3.446223727E0,Walking,Hand
1.695664599E2,-1.02E+00,-3.19E-01,3.435926244E0,3.597343391E0,Walking,Hand
1.695764309E2,-9.19E-01,-2.35E-01,3.632393859E0,3.754200388E0,Walking,Hand
1.695864019E2,-7.08E-01,1.450598638E-1,3.795581462E0,3.863741091E0,Walking,Hand
1.695963739E2,-3.11E-01,7.036637257E-1,3.667169589E0,3.746972756E0,Walking,Hand
1.696063449E2,-1.15E-01,1.147532444E0,2.797802643E0,3.026187897E0,Walking,Hand
1.696163169E2,-5.14E-02,1.422460192E0,1.573540111E0,2.121807515E0,Walking,Hand
1.696262879E2,8.606662899E-2,1.580230057E0,7.821463698E-1,1.765300949E0,Walking,Hand
1.696362589E2,4.966215670E-2,1.532673482E0,4.223151505E-2,1.534059267E0,Walking,Hand
1.696462301E2,-9.45E-02,1.291204526E0,-1.50E-02,1.294746668E0,Walking,Hand
1.696562011E2,1.822635591E-2,1.014516328E0,1.265986508E-1,1.022547211E0,Walking,Hand
1.696661721E2,1.124486813E-1,6.722168152E-1,2.393119186E-1,7.223505707E-1,Walking,Hand
1.696761441E2,5.861512095E-2,2.650298734E-1,4.282705396E-1,5.070426228E-1,Walking,Hand
1.696861151E2,-9.21E-02,-3.72E-01,8.390485489E-1,9.223521179E-1,Walking,Hand
1.696960871E2,1.725104034E-2,-3.34E-01,6.499688905E-1,7.309030350E-1,Walking,Hand
1.697060581E2,-6.96E-02,-4.56E-01,8.634343618E-1,9.791099996E-1,Walking,Hand
1.697160291E2,-5.01E-01,-8.54E-01,1.161003844E0,1.525805343E0,Walking,Hand
1.697260011E2,-7.11E-01,-9.81E-01,1.163118197E0,1.679473251E0,Walking,Hand
1.697359721E2,-6.53E-01,-8.20E-01,1.054103293E0,1.486880211E0,Walking,Hand
1.697459441E2,-7.47E-01,-7.67E-01,4.203785527E-1,1.149813982E0,Walking,Hand
1.697559151E2,-8.78E-01,-8.49E-01,-3.91E-01,1.282000183E0,Walking,Hand
1.697658861E2,-8.02E-01,-8.67E-01,-7.21E-01,1.384082692E0,Walking,Hand
1.697758581E2,-4.85E-01,-8.04E-01,-8.77E-01,1.285048887E0,Walking,Hand
1.697858291E2,-2.28E-01,-8.07E-01,-9.12E-01,1.239050347E0,Walking,Hand
1.697958011E2,-9.38E-02,-9.03E-01,-8.16E-01,1.220134753E0,Walking,Hand
1.698057721E2,1.208525920E-1,-9.48E-01,-7.65E-01,1.223718753E0,Walking,Hand
1.698157441E2,3.933591539E-1,-8.75E-01,-1.05E+00,1.425973838E0,Walking,Hand
1.698257151E2,7.069386050E-1,-8.77E-01,-1.53E+00,1.900864996E0,Walking,Hand
1.698356861E2,8.975753769E-1,-8.88E-01,-1.68E+00,2.105539693E0,Walking,Hand
1.698456581E2,9.049966630E-1,-9.31E-01,-1.64E+00,2.088503466E0,Walking,Hand
1.698556291E2,9.051957607E-1,-8.91E-01,-1.82E+00,2.220122683E0,Walking,Hand
1.698656001E2,9.904736003E-1,-7.70E-01,-1.92E+00,2.290609027E0,Walking,Hand
1.698755721E2,9.525824735E-1,-6.65E-01,-2.14E+00,2.432754070E0,Walking,Hand
1.698855431E2,8.795250222E-1,-6.12E-01,-2.38E+00,2.608758900E0,Walking,Hand
1.698955151E2,7.931786039E-1,-4.93E-01,-2.38E+00,2.558330417E0,Walking,Hand
1.699054861E2,5.717474708E-1,-4.39E-01,-2.24E+00,2.354832297E0,Walking,Hand
1.699154571E2,4.025234950E-1,-4.70E-01,-2.02E+00,2.116308092E0,Walking,Hand
1.699254291E2,2.901590136E-1,-4.24E-01,-1.89E+00,1.961524952E0,Walking,Hand
1.699354001E2,2.559048548E-1,-3.52E-01,-1.70E+00,1.751696838E0,Walking,Hand
1.699453721E2,1.645584825E-1,-3.09E-01,-1.56E+00,1.600209964E0,Walking,Hand
1.699553431E2,3.062011421E-2,-3.32E-01,-1.59E+00,1.624706174E0,Walking,Hand
1.699653151E2,-4.57E-02,-3.13E-01,-1.52E+00,1.551889195E0,Walking,Hand
1.699752861E2,-4.10E-02,-2.85E-01,-1.34E+00,1.370410713E0,Walking,Hand
1.699852571E2,-9.07E-02,-2.47E-01,-1.21E+00,1.240125423E0,Walking,Hand
1.699952291E2,-2.58E-02,-1.13E-01,-7.90E-01,7.986585751E-1,Walking,Hand
1.700052001E2,-4.39E-02,1.366275027E-2,-6.76E-01,6.770892192E-1,Walking,Hand
1.700151711E2,-1.22E-01,1.214773670E-2,-5.65E-01,5.785828002E-1,Walking,Hand
1.700251431E2,-1.33E-01,5.341241464E-2,-3.07E-01,3.388185537E-1,Walking,Hand
1.700351141E2,-2.14E-01,1.481041253E-2,-1.24E-01,2.473605879E-1,Walking,Hand
1.700450861E2,-3.96E-01,-3.51E-02,6.452753305E-2,4.029351487E-1,Walking,Hand
1.700550571E2,-5.50E-01,-2.80E-02,5.098415369E-1,7.504191846E-1,Walking,Hand
1.700650281E2,-6.29E-01,8.804868892E-2,7.395336163E-1,9.748677055E-1,Walking,Hand
1.700750001E2,-7.75E-01,9.032077074E-2,8.312027550E-1,1.140229396E0,Walking,Hand
1.700849711E2,-1.36E+00,-3.57E-01,9.489703560E-1,1.694272977E0,Walking,Hand
1.700949431E2,-1.49E+00,-3.02E-01,1.051890707E0,1.846405524E0,Walking,Hand
1.701049141E2,-1.38E+00,-1.21E-02,9.741198152E-1,1.691548380E0,Walking,Hand
1.701148861E2,-1.59E+00,-1.51E-01,7.876263803E-1,1.783519237E0,Walking,Hand
1.701248571E2,-1.85E+00,-2.80E-01,4.551262164E-1,1.929532785E0,Walking,Hand
1.701348281E2,-2.17E+00,-6.29E-01,5.121927023E-2,2.262021132E0,Walking,Hand
1.701448001E2,-2.60E+00,-1.21E+00,1.376680148E-1,2.865905307E0,Walking,Hand
1.701547711E2,-2.61E+00,-1.49E+00,6.446134257E-1,3.077305401E0,Walking,Hand
1.701647431E2,-2.83E+00,-2.18E+00,1.109564719E0,3.739595056E0,Walking,Hand
1.701747141E2,-2.94E+00,-2.92E+00,1.694577475E0,4.478374376E0,Walking,Hand
1.701846851E2,-2.46E+00,-3.05E+00,2.389179917E0,4.591777635E0,Walking,Hand
1.701946571E2,-1.31E+00,-2.16E+00,2.817431746E0,3.784477944E0,Walking,Hand
1.702046281E2,-1.61E-01,-1.16E+00,2.556693875E0,2.812017289E0,Walking,Hand
1.702146001E2,5.142898062E-1,-7.65E-01,1.450861434E0,1.718860268E0,Walking,Hand
1.702245711E2,1.210096482E0,-3.79E-01,7.434781480E-1,1.469819582E0,Walking,Hand
1.702345421E2,1.677503313E0,-2.71E-04,1.329270923E-1,1.682761733E0,Walking,Hand
1.702445141E2,1.660880848E0,-7.47E-03,-4.68E-01,1.725447179E0,Walking,Hand
1.702544851E2,1.539263441E0,-1.21E-01,-9.34E-01,1.804494908E0,Walking,Hand
1.702644571E2,1.387383476E0,-2.89E-01,-1.19E+00,1.850163268E0,Walking,Hand
1.702744281E2,1.022031023E0,-6.27E-01,-1.13E+00,1.650622325E0,Walking,Hand
1.702843991E2,5.423397768E-1,-1.09E+00,-7.17E-01,1.409255016E0,Walking,Hand
1.702943711E2,1.322909153E-1,-1.54E+00,2.312106013E-2,1.545997971E0,Walking,Hand
1.703043421E2,-2.86E-01,-1.93E+00,1.024264952E0,2.204828410E0,Walking,Hand
1.703143141E2,-4.07E-01,-1.86E+00,7.006589878E-1,2.032694288E0,Walking,Hand
1.703242851E2,-7.57E-01,-2.42E+00,7.651935375E-1,2.650144915E0,Walking,Hand
1.703342561E2,-1.10E+00,-3.02E+00,3.740744519E-1,3.235967273E0,Walking,Hand
1.703442281E2,-1.01E+00,-2.96E+00,-6.66E-01,3.196334241E0,Walking,Hand
1.703541991E2,-4.23E-01,-2.42E+00,-2.16E+00,3.275105454E0,Walking,Hand
1.703641711E2,1.223103029E-1,-2.24E+00,-2.86E+00,3.634565764E0,Walking,Hand
1.703741421E2,7.408205885E-1,-2.07E+00,-3.22E+00,3.899742771E0,Walking,Hand
1.703841131E2,1.369896208E0,-1.83E+00,-2.75E+00,3.573417734E0,Walking,Hand
1.703940851E2,1.695096123E0,-1.67E+00,-1.72E+00,2.935534201E0,Walking,Hand
1.704040561E2,1.975623311E0,-1.40E+00,-1.28E+00,2.739521105E0,Walking,Hand
1.704140281E2,2.242256345E0,-1.12E+00,-1.19E+00,2.771582287E0,Walking,Hand
1.704239991E2,2.557790812E0,-9.62E-01,-9.86E-01,2.905094182E0,Walking,Hand
1.704339701E2,2.714130156E0,-8.43E-01,-1.13E+00,3.056957327E0,Walking,Hand
1.704439421E2,2.676051334E0,-7.43E-01,-1.08E+00,2.981174287E0,Walking,Hand
1.704539131E2,2.627155747E0,-6.44E-01,-1.11E+00,2.923413787E0,Walking,Hand
1.704638851E2,2.374075390E0,-5.38E-01,-1.07E+00,2.659846973E0,Walking,Hand
1.704738561E2,2.194610893E0,-5.16E-01,-1.02E+00,2.476255826E0,Walking,Hand
1.704838271E2,2.099786012E0,-4.93E-01,-9.97E-01,2.376048577E0,Walking,Hand
1.704937991E2,2.012337978E0,-4.06E-01,-9.88E-01,2.278265845E0,Walking,Hand
1.705037701E2,2.115315632E0,-2.67E-01,-8.88E-01,2.309539095E0,Walking,Hand
1.705137421E2,2.141667278E0,-1.48E-01,-7.53E-01,2.275019451E0,Walking,Hand
1.705237131E2,2.064603900E0,-5.23E-02,-6.21E-01,2.156485589E0,Walking,Hand
1.705336841E2,1.861622486E0,-1.27E-02,-4.85E-01,1.923792947E0,Walking,Hand
1.705436561E2,1.594463788E0,3.412091531E-2,-3.48E-01,1.632348435E0,Walking,Hand
1.705536271E2,1.328337708E0,1.725288221E-1,-2.74E-01,1.367146831E0,Walking,Hand
1.705635991E2,9.655138832E-1,2.457906336E-1,-2.68E-01,1.031708536E0,Walking,Hand
1.705735701E2,5.047889578E-1,2.548527946E-1,-6.34E-02,5.690188582E-1,Walking,Hand
1.705835411E2,1.298520416E-1,3.593764521E-1,-8.29E-02,3.910102250E-1,Walking,Hand
1.705935131E2,-2.76E-01,5.702228093E-1,-9.53E-02,6.404764433E-1,Walking,Hand
1.706034841E2,-4.27E-01,8.397382280E-1,-8.14E-02,9.456159445E-1,Walking,Hand
1.706134561E2,-6.57E-01,1.060971141E0,-2.06E-01,1.264688873E0,Walking,Hand
1.706234271E2,-9.35E-01,1.228070677E0,-3.19E-01,1.575975437E0,Walking,Hand
1.706333981E2,-1.21E+00,1.380235839E0,-3.22E-01,1.864846996E0,Walking,Hand
1.706433701E2,-1.40E+00,1.538207580E0,-2.98E-01,2.104062950E0,Walking,Hand
1.706533412E2,-1.60E+00,1.735289737E0,-4.39E-01,2.397692280E0,Walking,Hand
1.706633132E2,-1.76E+00,1.841951576E0,-5.98E-01,2.614395986E0,Walking,Hand
1.706732842E2,-1.89E+00,1.806169247E0,-6.05E-01,2.680072916E0,Walking,Hand
1.706832562E2,-1.93E+00,1.819017334E0,-5.61E-01,2.711371935E0,Walking,Hand
1.706932272E2,-1.97E+00,1.795446623E0,-5.26E-01,2.719085982E0,Walking,Hand
1.707031982E2,-2.15E+00,1.612462395E0,-4.84E-01,2.730669157E0,Walking,Hand
1.707131702E2,-2.46E+00,1.368917677E0,-2.48E-01,2.829600161E0,Walking,Hand
1.707231412E2,-2.83E+00,1.246366761E0,5.138249525E-1,3.130410653E0,Walking,Hand
1.707331132E2,-3.21E+00,1.096931224E0,1.444036856E0,3.684627842E0,Walking,Hand
1.707430842E2,-3.73E+00,5.782060128E-1,2.215098367E0,4.374389912E0,Walking,Hand
1.707530552E2,-4.27E+00,-2.25E-01,2.898492866E0,5.161858179E0,Walking,Hand
1.707630272E2,-4.59E+00,-7.26E-01,3.450995395E0,5.788131063E0,Walking,Hand
1.707729983E2,-4.74E+00,-5.94E-01,3.730269232E0,6.060370416E0,Walking,Hand
1.707829703E2,-4.60E+00,4.263117224E-2,3.892666584E0,6.027046520E0,Walking,Hand
1.707929412E2,-4.20E+00,1.124073415E0,3.854512625E0,5.807432930E0,Walking,Hand
1.708029123E2,-3.87E+00,2.313730955E0,3.518921915E0,5.720544072E0,Walking,Hand
1.708128843E2,-3.84E+00,3.415423567E0,2.991945990E0,5.948326420E0,Walking,Hand
1.708228552E2,-3.73E+00,4.107834764E0,2.793456700E0,6.213877230E0,Walking,Hand
1.708328272E2,-3.76E+00,4.115852467E0,2.595181710E0,6.149012607E0,Walking,Hand
1.708427982E2,-3.86E+00,3.777737514E0,2.285571933E0,5.863604034E0,Walking,Hand
1.708527692E2,-3.78E+00,3.344759673E0,2.012244422E0,5.435753190E0,Walking,Hand
1.708627412E2,-3.47E+00,2.915422601E0,1.707825804E0,4.842503400E0,Walking,Hand
1.708727122E2,-3.12E+00,2.466471922E0,1.296024824E0,4.180990096E0,Walking,Hand
1.708826842E2,-2.67E+00,2.174804034E0,8.655943233E-1,3.552421656E0,Walking,Hand
1.708926552E2,-2.24E+00,1.992213616E0,6.069833770E-1,3.059851282E0,Walking,Hand
1.709026262E2,-2.08E+00,1.577229120E0,4.599861297E-1,2.651311422E0,Walking,Hand
1.709125982E2,-2.06E+00,1.221673969E0,3.673331970E-1,2.425784881E0,Walking,Hand
1.709225692E2,-1.98E+00,1.221512001E0,1.952104640E-1,2.331670103E0,Walking,Hand
1.709325412E2,-1.66E+00,1.486631483E0,1.990000445E-1,2.234210394E0,Walking,Hand
1.709425122E2,-1.38E+00,1.514836113E0,4.008003205E-1,2.086456493E0,Walking,Hand
1.709524832E2,-1.38E+00,1.432824528E0,4.191722721E-1,2.032819376E0,Walking,Hand
1.709624552E2,-1.31E+00,1.507919734E0,4.100064692E-1,2.036655066E0,Walking,Hand
1.709724262E2,-1.20E+00,1.496831658E0,3.958778420E-1,1.956112882E0,Walking,Hand
1.709823982E2,-1.07E+00,1.366705967E0,2.585998365E-1,1.757101434E0,Walking,Hand
1.709923693E2,-8.81E-01,1.246562642E0,5.826516509E-2,1.527798335E0,Walking,Hand
1.710023413E2,-5.31E-01,1.144153338E0,-6.52E-02,1.263153796E0,Walking,Hand
1.710123122E2,-1.84E-01,1.016119781E0,-1.61E-01,1.045008333E0,Walking,Hand
1.710222833E2,5.584324837E-2,7.791789079E-1,-2.91E-01,8.334760279E-1,Walking,Hand
1.710322553E2,1.802854460E-1,4.661160582E-1,-4.60E-01,6.793557835E-1,Walking,Hand
1.710422262E2,2.802278101E-1,1.845615149E-1,-6.20E-01,7.046885379E-1,Walking,Hand
1.710521982E2,4.717059964E-1,-4.10E-02,-6.39E-01,7.950284572E-1,Walking,Hand
1.710621692E2,6.280652207E-1,-2.94E-01,-6.25E-01,9.333170940E-1,Walking,Hand
1.710721402E2,8.078296798E-1,-5.71E-01,-5.12E-01,1.114256328E0,Walking,Hand
1.710821122E2,8.939369470E-1,-8.09E-01,-5.61E-01,1.329437061E0,Walking,Hand
1.710920832E2,1.021326141E0,-1.00E+00,-7.02E-01,1.593319977E0,Walking,Hand
1.711020552E2,1.246472011E0,-1.13E+00,-6.87E-01,1.814891604E0,Walking,Hand
1.711120262E2,1.482908269E0,-1.29E+00,-6.19E-01,2.062001596E0,Walking,Hand
1.711219972E2,1.752888833E0,-1.44E+00,-5.76E-01,2.338307795E0,Walking,Hand
1.711319692E2,1.902278761E0,-1.51E+00,-6.44E-01,2.513266897E0,Walking,Hand
1.711419402E2,1.932312400E0,-1.92E+00,-3.79E-01,2.748258853E0,Walking,Hand
1.711519122E2,2.057734006E0,-2.20E+00,-2.57E-01,3.022847621E0,Walking,Hand
1.711618832E2,2.360767711E0,-2.32E+00,-3.74E-02,3.309850109E0,Walking,Hand
1.711718543E2,2.581732237E0,-2.42E+00,1.135236919E-1,3.540812512E0,Walking,Hand
1.711818263E2,2.586539233E0,-2.56E+00,2.275166228E-1,3.648494071E0,Walking,Hand
1.711917972E2,2.547426038E0,-2.81E+00,2.567214185E-1,3.800296753E0,Walking,Hand
1.712017692E2,2.512135752E0,-2.99E+00,3.280603731E-1,3.920072703E0,Walking,Hand
1.712117403E2,2.442530497E0,-3.21E+00,3.448760882E-1,4.044490384E0,Walking,Hand
1.712217112E2,2.335829921E0,-3.39E+00,3.946198136E-1,4.134916400E0,Walking,Hand
1.712316832E2,2.105858345E0,-3.60E+00,3.735061026E-1,4.188807141E0,Walking,Hand
1.712416542E2,1.773284506E0,-3.77E+00,3.035982540E-1,4.176317256E0,Walking,Hand
1.712516262E2,1.524136401E0,-4.13E+00,3.642227706E-1,4.417503853E0,Walking,Hand
1.712615972E2,1.312740260E0,-4.28E+00,3.845874533E-1,4.490869890E0,Walking,Hand
1.712715682E2,1.154875377E0,-4.15E+00,1.266942528E-1,4.311134922E0,Walking,Hand
1.712815402E2,9.988202083E-1,-4.10E+00,2.054553705E-1,4.223603147E0,Walking,Hand
1.712915112E2,8.253292269E-1,-4.08E+00,2.458686939E-1,4.168875205E0,Walking,Hand
1.713014832E2,9.154365742E-1,-3.86E+00,1.202979836E-1,3.971459711E0,Walking,Hand
1.713114542E2,1.046625874E0,-3.63E+00,1.948827276E-1,3.779044121E0,Walking,Hand
1.713214262E2,7.808611518E-1,-3.77E+00,3.200444251E-1,3.861466151E0,Walking,Hand
1.713313972E2,2.917772305E-1,-4.15E+00,3.775614390E-1,4.173564720E0,Walking,Hand
1.713413682E2,-2.20E-01,-4.58E+00,3.815024623E-1,4.603689088E0,Walking,Hand
